"","document","topic","gamma","author","date","title","source","top_words"
"1035","Donald Trump_140",7,0.0173021832657391,"Donald Trump",2016-08-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Everett Washington 24","The Grammar Lab","everything together friend woman child ask family"
"1036","Donald Trump_141",7,0.00193824792181618,"Donald Trump",2016-09-06,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","everything together friend woman child ask family"
"1037","Donald Trump_142",7,0.000147811791391503,"Donald Trump",2016-09-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greenville North Carolina 24","The Grammar Lab","everything together friend woman child ask family"
"1038","Donald Trump_143",7,0.000391708992517693,"Donald Trump",2016-09-07,"Donald Trump Republican presidential candidate delivers remarks at the New York state Conservative Party presidential convention","The Grammar Lab","everything together friend woman child ask family"
"1039","Donald Trump_144",7,0.000680092618373363,"Donald Trump",2016-09-09,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1040","Donald Trump_145",7,0.111257377141157,"Donald Trump",2016-09-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Asheville North Carolina SD24","The Grammar Lab","everything together friend woman child ask family"
"1041","Donald Trump_146",7,0.000156178043399672,"Donald Trump",2016-09-16,"Donald Trump GOP Presidential Candidate Remarks at Campaign Event in Miami Florida","The Grammar Lab","everything together friend woman child ask family"
"1042","Donald Trump_147",7,0.0150408939742324,"Donald Trump",2016-09-29,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Bedford New Hampshire","The Grammar Lab","everything together friend woman child ask family"
"1043","Donald Trump_148",7,0.000145583585433236,"Donald Trump",2016-09-30,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Novi Michigan SD24","The Grammar Lab","everything together friend woman child ask family"
"1044","Donald Trump_149",7,0.0479426420948609,"Donald Trump",2016-10-03,"Donald Trump Republican Presidential Candidate delivers remarks at Retired American Warriors PAC","The Grammar Lab","everything together friend woman child ask family"
"1045","Donald Trump_150",7,0.00139288336212025,"Donald Trump",2016-10-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Henderson Nevada SD24","The Grammar Lab","everything together friend woman child ask family"
"1046","Donald Trump_151",7,0.000130314518966462,"Donald Trump",2016-10-06,"Donald Trump Republican presidential candidate holds a townhall meeting Sandown New Hampshire","The Grammar Lab","everything together friend woman child ask family"
"1047","Donald Trump_152",7,0.023802161115851,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ambridge Pennsylvania SD24","The Grammar Lab","everything together friend woman child ask family"
"1048","Donald Trump_153",7,0.00568570050545769,"Donald Trump",2016-10-10,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in WilkesBarre Pennsylvania 24","The Grammar Lab","everything together friend woman child ask family"
"1049","Donald Trump_154",7,0.000120691240200293,"Donald Trump",2016-10-11,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Panama City Florida 24","The Grammar Lab","everything together friend woman child ask family"
"1050","Donald Trump_155",7,0.00455215460999235,"Donald Trump",2016-10-12,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Lakeland Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1051","Donald Trump_156",7,0.0163732323305277,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Greensboro North Carolina SD24","The Grammar Lab","everything together friend woman child ask family"
"1052","Donald Trump_157",7,0.000145683409133853,"Donald Trump",2016-10-14,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Charlotte North Carolina 24","The Grammar Lab","everything together friend woman child ask family"
"1053","Donald Trump_158",7,0.000167110691778757,"Donald Trump",2016-10-17,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Green Bay Wisconsin SD24","The Grammar Lab","everything together friend woman child ask family"
"1054","Donald Trump_159",7,0.000155720179898637,"Donald Trump",2016-10-18,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Junction Colorado SD24","The Grammar Lab","everything together friend woman child ask family"
"1055","Donald Trump_160",7,0.0770769484265849,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Newtown Pennsylvania 24","The Grammar Lab","everything together friend woman child ask family"
"1056","Donald Trump_161",7,0.0154390528541417,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Fletcher North Carolina SD24","The Grammar Lab","everything together friend woman child ask family"
"1057","Donald Trump_162",7,0.000222848901214127,"Donald Trump",2016-10-21,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Johnstown Pennsylvania SD24","The Grammar Lab","everything together friend woman child ask family"
"1058","Donald Trump_163",7,0.00413936906597258,"Donald Trump",2016-10-31,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Grand Rapids Michigan","The Grammar Lab","everything together friend woman child ask family"
"1059","Donald Trump_164",7,0.00100335871040299,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Eau Claire Wisconsin","The Grammar Lab","everything together friend woman child ask family"
"1060","Donald Trump_165",7,0.00033176667419021,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","everything together friend woman child ask family"
"1061","Donald Trump_166",7,0.00016078748138104,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1062","Donald Trump_167",7,0.000157451164449043,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","everything together friend woman child ask family"
"1063","Donald Trump_168",7,0.00023337441625765,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1064","Donald Trump_169",7,0.000832504713346598,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1065","Donald Trump_170",7,0.00164936195967254,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","everything together friend woman child ask family"
"1066","Donald Trump_171",7,0.0054747436544316,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","everything together friend woman child ask family"
"1067","Donald Trump_172",7,0.000162013549865559,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","everything together friend woman child ask family"
"1068","Donald Trump_173",7,0.00438339306445627,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","everything together friend woman child ask family"
"1069","Donald Trump_174",7,0.000136160440081147,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","everything together friend woman child ask family"
"1070","Donald Trump_175",7,0.000172398974699862,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","everything together friend woman child ask family"
"1071","Donald Trump_176",7,0.000199422101371578,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","everything together friend woman child ask family"
"1072","Donald Trump_177",7,0.000161153349006103,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","everything together friend woman child ask family"
"1073","Donald Trump_178",7,0.00156092475889697,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","everything together friend woman child ask family"
"1074","Donald Trump_179",7,0.000228849741824854,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","everything together friend woman child ask family"
"1075","Donald Trump_180",7,0.042342100600556,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","everything together friend woman child ask family"
"1076","Donald Trump_58",7,0.000239423063013476,"Donald Trump",2016-07-11,"Remarks in Virginia Beach, Virginia","UCSB","everything together friend woman child ask family"
"1077","Donald Trump_59",7,0.00596114350105737,"Donald Trump",2016-07-16,"Remarks Introducing Governor Mike Pence as the 2016 Republican Vice Presidential Nominee in New York City","UCSB","everything together friend woman child ask family"
"1078","Donald Trump_60",7,0.0522229818389601,"Donald Trump",2016-07-21,"Address Accepting the Presidential Nomination at the Republican National Convention in Cleveland, Ohio","UCSB","everything together friend woman child ask family"
"1079","Donald Trump_61",7,0.000147503937174626,"Donald Trump",2016-08-09,"Remarks at a Rally at the University of North Carolina in Wilmington","UCSB","everything together friend woman child ask family"
"1080","Donald Trump_62",7,0.000280888068696421,"Donald Trump",2016-08-23,"Remarks at Luedecke Arena in Austin, Texas","UCSB","everything together friend woman child ask family"
"1081","Donald Trump_63",7,0.00812661160341629,"Donald Trump",2016-08-30,"Remarks at the XFinity Arena in Everett, Washington","UCSB","everything together friend woman child ask family"
"1082","Donald Trump_64",7,0.0465948531517805,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","everything together friend woman child ask family"
"1083","Donald Trump_65",7,0.000298655623402659,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","everything together friend woman child ask family"
"1084","Donald Trump_66",7,0.0483511949979379,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","everything together friend woman child ask family"
"1085","Donald Trump_67",7,0.0760963845657588,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","everything together friend woman child ask family"
"1086","Donald Trump_68",7,0.138574580688976,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","everything together friend woman child ask family"
"1087","Donald Trump_69",7,0.000324669052498133,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","everything together friend woman child ask family"
"1088","Donald Trump_70",7,0.000387423390979713,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","everything together friend woman child ask family"
"1089","Donald Trump_71",7,0.000194315294160676,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","everything together friend woman child ask family"
"1090","Donald Trump_72",7,0.00408651095576502,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","everything together friend woman child ask family"
