"","document","topic","gamma","author","date","title","source","top_words"
"763","Donald Trump_165",7,0.373402504552281,"Donald Trump",2016-11-01,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Valley Forge Pennsylvania","The Grammar Lab","policy deal million school energy community fail"
"764","Donald Trump_166",7,0.000113021494092386,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Miami Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"765","Donald Trump_167",7,0.041608758329751,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Pensacola Florida 24","The Grammar Lab","policy deal million school energy community fail"
"766","Donald Trump_168",7,0.0243276523251729,"Donald Trump",2016-11-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Orlando Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"767","Donald Trump_169",7,0.000102545475448202,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Jacksonville Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"768","Donald Trump_170",7,0.000111336442023652,"Donald Trump",2016-11-03,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Concord North Carolina SD24","The Grammar Lab","policy deal million school energy community fail"
"769","Donald Trump_171",7,0.000113364643781838,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Atkinson New Hampshire SD24","The Grammar Lab","policy deal million school energy community fail"
"770","Donald Trump_172",7,0.00316391922252999,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate deliver remarks at a campaign event in Hershey Pennsylvania 24","The Grammar Lab","policy deal million school energy community fail"
"771","Donald Trump_173",7,0.00130623256141985,"Donald Trump",2016-11-04,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Wilmington Ohio SD24","The Grammar Lab","policy deal million school energy community fail"
"772","Donald Trump_174",7,9.57111255030465e-05,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD24","The Grammar Lab","policy deal million school energy community fail"
"773","Donald Trump_175",7,0.00336672469009606,"Donald Trump",2016-11-05,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Reno Nevada 24","The Grammar Lab","policy deal million school energy community fail"
"774","Donald Trump_176",7,0.0179728512436263,"Donald Trump",2016-11-06,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Sioux City Iowa SD24","The Grammar Lab","policy deal million school energy community fail"
"775","Donald Trump_177",7,0.0145240310289182,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Sarasota Florida","The Grammar Lab","policy deal million school energy community fail"
"776","Donald Trump_178",7,0.000105366912140208,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Raleigh North Carolina SD24","The Grammar Lab","policy deal million school energy community fail"
"777","Donald Trump_179",7,0.0184707516808664,"Donald Trump",2016-11-07,"Donald Trump Republican presidential candidate delivers remarks at a campaign event Scranton Pennsylvania","The Grammar Lab","policy deal million school energy community fail"
"778","Donald Trump_180",7,0.000136838165869629,"Donald Trump",2016-11-07,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire 24","The Grammar Lab","policy deal million school energy community fail"
"779","Donald Trump_64",7,0.254829652470975,"Donald Trump",2016-09-03,"Remarks at Great Faith International Ministries in Detroit, Michigan","UCSB","policy deal million school energy community fail"
"780","Donald Trump_65",7,0.45701707946227,"Donald Trump",2016-09-06,"Remarks at a Rally at the Greenville Convention Center in Greenville, North Carolina","UCSB","policy deal million school energy community fail"
"781","Donald Trump_66",7,0.259335331867408,"Donald Trump",2016-09-09,"Remarks to the 11th Annual Values Voter Summit in Washington, DC Omni Shoreham Hotel, Washington, D.C.","UCSB","policy deal million school energy community fail"
"782","Donald Trump_67",7,0.466336886508697,"Donald Trump",2016-09-09,"Remarks at a Rally at the Pensacola Bay Center in Pensacola, Florida","UCSB","policy deal million school energy community fail"
"783","Donald Trump_68",7,0.627412709591668,"Donald Trump",2016-09-12,"Remarks at the US Cellular Center in Asheville, North Carolina","UCSB","policy deal million school energy community fail"
"784","Donald Trump_69",7,0.631282856413426,"Donald Trump",2016-09-13,"Remarks at Seven Flags Event Center in Des Moines, Iowa","UCSB","policy deal million school energy community fail"
"785","Donald Trump_70",7,0.643892678963446,"Donald Trump",2016-09-14,"Remarks at a Rally at Canton Memorial Civic Center in Canton, Ohio","UCSB","policy deal million school energy community fail"
"786","Donald Trump_71",7,0.611955972278985,"Donald Trump",2016-09-15,"Remarks to the Economic Club of New York at the Waldorf Astoria in New York City","UCSB","policy deal million school energy community fail"
"787","Donald Trump_72",7,0.794425044555331,"Donald Trump",2016-09-16,"Remarks at a Rally at the James L. Knight Center in Miami, Florida","UCSB","policy deal million school energy community fail"
"788","Donald Trump_73",7,0.546912005466556,"Donald Trump",2016-09-20,"Remarks at High Point University in High Point, North Carolina","UCSB","policy deal million school energy community fail"
"789","Donald Trump_74",7,0.537593772977913,"Donald Trump",2016-09-22,"Remarks at a Rally at Sun Center Studios in Chester Township, Pennsylvania","UCSB","policy deal million school energy community fail"
"790","Donald Trump_75",7,0.707340773784199,"Donald Trump",2016-09-22,"Remarks at the Shale Insight TM Conferencee at the David L. Lawrence Convention Center in Pittsburgh, Pennsylvania","UCSB","policy deal million school energy community fail"
"791","Donald Trump_76",7,0.654877186671735,"Donald Trump",2016-09-30,"Remarks at the Suburban Collection Showplace in Novi, Michigan","UCSB","policy deal million school energy community fail"
"792","Donald Trump_77",7,0.0150919206123872,"Donald Trump",2016-10-03,"Remarks at the Budweiser Events Center in Loveland, Colorado","UCSB","policy deal million school energy community fail"
"793","Donald Trump_78",7,0.261937497089372,"Donald Trump",2016-10-04,"Remarks at Prescott Valley Event Center in Prescott Valley, Arizona","UCSB","policy deal million school energy community fail"
"794","Donald Trump_79",7,0.263932029361773,"Donald Trump",2016-10-05,"Remarks at the Reno-Sparks Convention Center in Reno, Nevada","UCSB","policy deal million school energy community fail"
"795","Donald Trump_80",7,0.0867707269669772,"Donald Trump",2016-10-11,"Excerpts of Remarks at Aaron Bessant Park in Panama City, Florida","UCSB","policy deal million school energy community fail"
"796","Donald Trump_81",7,7.82585866175097e-05,"Donald Trump",2016-10-12,"Remarks at the Southeastern Livestock Pavilion in Ocala, Florida","UCSB","policy deal million school energy community fail"
"797","Donald Trump_82",7,0.24379429675875,"Donald Trump",2016-10-13,"Remarks at the Renaissance Hotel in Columbus, Ohio","UCSB","policy deal million school energy community fail"
"798","Donald Trump_83",7,0.0304543884125069,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","policy deal million school energy community fail"
"799","Donald Trump_84",7,0.122113564359619,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","policy deal million school energy community fail"
"800","Donald Trump_85",7,0.000211112129931528,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","policy deal million school energy community fail"
"801","Donald Trump_86",7,0.000119343314074736,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","policy deal million school energy community fail"
"802","Donald Trump_87",7,0.102962608456237,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","policy deal million school energy community fail"
"803","Donald Trump_88",7,0.0198932201433908,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","policy deal million school energy community fail"
"804","Donald Trump_89",7,0.179908565950075,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","policy deal million school energy community fail"
"805","Donald Trump_90",7,0.309069237508163,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","policy deal million school energy community fail"
"806","Donald Trump_91",7,0.155822922894589,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","policy deal million school energy community fail"
"807","Donald Trump_92",7,0.579622321319817,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","policy deal million school energy community fail"
"808","Donald Trump_93",7,0.134154823185724,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","policy deal million school energy community fail"
"809","Donald Trump_94",7,0.14412256079368,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","policy deal million school energy community fail"
"810","Donald Trump_95",7,0.328143217127844,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","policy deal million school energy community fail"
"811","Donald Trump_96",7,0.428495654335629,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","policy deal million school energy community fail"
"812","Donald Trump_97",7,0.000167162923592302,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","policy deal million school energy community fail"
"813","Donald Trump_98",7,0.000114758335754949,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","policy deal million school energy community fail"
"814","Donald Trump_99",7,0.017145928214866,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","policy deal million school energy community fail"
"815","Hillary Clinton_1",7,0.000154217402064735,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","policy deal million school energy community fail"
"816","Hillary Clinton_107",7,0.000110105261834941,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","policy deal million school energy community fail"
"817","Hillary Clinton_108",7,0.0390892625982669,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","policy deal million school energy community fail"
"818","Hillary Clinton_109",7,0.0317287989788235,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","policy deal million school energy community fail"
"819","Hillary Clinton_110",7,0.00026366096371884,"Hillary Clinton",2016-09-08,"former Secretary of State Hillary Rodham Clinton Democratic presidential candidate holds a news conference","The Grammar Lab","policy deal million school energy community fail"
"820","Hillary Clinton_111",7,0.000379589778040482,"Hillary Clinton",2016-09-29,"Hillary Rodham Clinton Democratic Presidential Candidate holds a media availability","The Grammar Lab","policy deal million school energy community fail"
"821","Hillary Clinton_112",7,0.00015713800193431,"Hillary Clinton",2016-10-31,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Kent Ohio","The Grammar Lab","policy deal million school energy community fail"
"822","Hillary Clinton_113",7,0.000204464840210158,"Hillary Clinton",2016-10-31,"Hillary Clinton delivers remarks at a campaign event in Cincinnati Ohio","The Grammar Lab","policy deal million school energy community fail"
"823","Hillary Clinton_114",7,0.000180496200707217,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Dade City Florida","The Grammar Lab","policy deal million school energy community fail"
"824","Hillary Clinton_115",7,0.000313464701059944,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Fort Lauderdale Florida","The Grammar Lab","policy deal million school energy community fail"
